Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Satisfaction_with_previous_vote,Looking_at_poles_results,Garden_sqr_meter_per_person_in_residancy_area,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters
Reds,3.0,181.121838161,27679.1769809,Foreign_Affairs,60.3739460538,No,458.462280339,Yes,Female,After_16:00,0.68566996092,0.099721198203,9.28124707891,0.082521091681,4.50489223702,9.14051532047,5325.0,99.9157689279,438.074910778,5460.77262494,54532.0685796,Maybe,210187.662494,20.9302391477,75.0329434572,63.9951172983,3715.38730816,40.0,45_and_up,0.0,694.292277116,6.0,Public_or_other,Services_or_Retail,508.357258764,0.0,No
Purples,6.0,381.662363957,49289.5629593,Social,127.220787986,No,387.433246876,Yes,Female,After_16:00,0.212221727474,0.471129620913,4.1593794059,0.813668139745,4.7665357776,5.21331394324,7394.0,51.5895904042,482.846706544,4840.02588185,57474.2773654,No,150104.520785,21.9737731522,118.565954591,63.1768022897,16322.3496836,70.0,Below_30,4.0,739.830918078,11.0,Foot_or_bicycle,Services_or_Retail,533.051115001,0.0,Yes
Greens,4.0,154.821599449,16073.3854477,Environment,51.6071998165,No,311.456260074,Yes,,By_16:00,0.446691169403,0.938264731318,4.63698592503,1.55482177157,6.50477608433,6.49903338635,3149.0,36.3631425891,492.750633266,4100.06386727,59437.5487135,No,97005.0019394,22.1979871445,235.020607117,32.93055268,2724.91027271,90.0,30-45,4.0,794.680796621,11.0,Car,Industry_or_other,640.119201348,1.0,Yes
Yellows,4.0,35.3057824995,6659.13625017,Social,11.7685941665,Yes,565.839568937,No,Male,By_16:00,0.84596284735,0.0938530159183,5.93417969067,9.98361581238,4.83698130585,9.5170146809,8877.0,50.4184104968,573.846701191,6806.08909175,65217.5349309,Yes,320174.417775,23.9550976035,126.40249095,61.577143264,160.268402823,70.0,45_and_up,2.0,783.70960022,9.0,Foot_or_bicycle,Industry_or_other,421.327224507,1.0,Yes
Greens,4.0,284.176380603,26041.0261004,Education,94.7254602011,No,274.910526115,Yes,Female,By_16:00,0.94244160736,0.662598492345,4.84369260492,2.21754255006,4.64456660906,5.47238092637,5334.0,94.3988569314,463.36878339,3675.84282793,56823.0388766,No,75575.797369,21.5260024944,276.107753543,7.40911625326,9077.63827051,100.0,Below_30,3.0,772.350289434,16.0,Car,Hightech,655.654663543,0.0,No
Browns,8.0,672.773624305,75212.7417485,Healthcare,224.257874768,No,335.385064298,Yes,Female,After_16:00,0.208600500831,0.120141424472,8.18491478916,1.30547373556,4.58703259472,1.0898134904,4383.0,82.2983683087,385.873040572,4125.59672412,45522.6762093,No,112483.141354,19.6436514063,228.916353817,8.53422922082,50525.8522704,80.0,30-45,2.0,575.417435781,8.0,Car,Public_Sector,389.186385671,0.0,No
Greens,10.0,511.217131783,44198.4464343,Healthcare,170.405710594,No,259.371861895,Yes,Female,After_16:00,0.423527437029,0.333946722327,6.16654601414,3.75041549327,4.95633898303,0.115719910245,4960.0,77.5536810746,471.021344673,3535.76130829,,No,67273.7627427,21.703026164,270.074994473,90.159837692,29218.5119137,80.0,Below_30,,759.435837747,,Car,Public_Sector,619.158882702,2.0,Yes
Greens,4.0,74.7951398319,6855.61274347,Education,24.9317132773,No,274.975597033,Yes,Female,After_16:00,0.103033830877,0.838725995505,2.61354597518,1.95882704109,7.25864558481,7.20009903191,9621.0,76.5036750585,504.122997956,3758.00196624,59826.3349003,No,75611.5789635,22.4526835357,267.4196254,99.1882803384,656.522040218,100.0,Below_30,0.0,803.423690782,12.0,Motorcycle_or_truck,Services_or_Retail,644.430865837,0.0,No
Greens,4.0,701.304492294,62924.9544514,Social,233.768164098,No,269.176749085,Yes,Female,After_16:00,0.398506846046,0.4622605599,1.83471106924,0.0579648348503,5.16977443127,7.97881341074,6972.0,29.6522666002,503.037712926,3697.8429167,59288.3958796,No,72456.1222478,22.4285022444,264.49242494,34.6843469189,54891.3227098,70.0,45_and_up,3.0,794.203227653,12.0,Foot_or_bicycle,Hightech,629.103222221,0.0,Yes
Pinks,2.0,276.103202507,63996.760767,Environment,92.0344008357,No,695.356955507,No,Male,By_16:00,0.412614241475,,9.13495460991,9.03487659991,3.37117179297,1.80489618098,7952.0,82.8609359218,656.430483017,8266.4305211,75850.3373644,No,483521.295571,25.6208993405,250.27035752,33.6972311838,8572.36533802,90.0,30-45,3.0,910.645531993,8.0,Public_or_other,Student_or_Unemployed,500.644803455,,No
Pinks,5.0,650.520334894,75127.332023,Financial,216.840111631,No,346.464182562,Yes,Female,By_16:00,0.0703216909897,0.116910160985,0.670847662259,3.25382823125,1.59993957961,5.13452066807,4060.0,12.956750649,402.386419174,,46884.8620691,No,120037.429799,20.0595717595,216.427793589,71.0109870881,47246.4741239,60.0,30-45,0.0,588.186748375,5.0,Car,Hightech,382.785105724,2.0,No
Browns,5.0,90.1302395503,15496.7958866,Environment,30.0434131834,No,515.813426123,No,Female,By_16:00,0.286464231089,0.482079630019,5.24830786278,0.521488788072,1.09236847376,0.711233385373,7337.0,32.0221341215,451.804045814,6061.74235286,56588.9618405,No,266063.490569,21.2556826711,51.2966256843,42.7587218815,942.650088894,90.0,Below_30,1.0,712.026938873,8.0,Public_or_other,Industry_or_other,507.643910056,0.0,Yes
Purples,2.0,480.352827449,55935.1566068,Healthcare,160.11760915,No,349.337945425,Yes,Male,By_16:00,0.158640149748,0.792737101903,3.93234818941,3.85894195409,6.45479123108,5.30737482477,7036.0,51.6486434499,368.841156753,4231.06176776,47378.9098419,No,122037.000114,19.2052377427,200.638753147,63.701186399,25807.766369,80.0,45_and_up,1.0,626.301101477,10.0,Motorcycle_or_truck,Hightech,518.820531713,0.0,Yes
Browns,9.0,451.830767539,53557.2119815,Education,150.610255846,No,355.601361146,Yes,Female,After_16:00,0.214221237926,0.664933653781,9.27207159344,1.57196897315,0.347717206459,8.15162470797,6076.0,4.71261050552,387.363966839,4330.74154513,47234.6342198,No,126452.328049,19.681564136,191.653610316,37.564130337,22844.059422,100.0,45_and_up,1.0,605.933222209,9.0,Motorcycle_or_truck,Public_Sector,443.491031879,2.0,No
Greens,6.0,794.723711041,65591.2601519,Healthcare,264.90790368,No,247.600238576,Yes,Female,After_16:00,0.642699488904,0.564024148043,7.28077137377,9.12487450289,8.83442538092,1.53277193895,4318.0,82.0065413136,504.006020795,3484.01442735,58752.0921749,No,61305.878143,22.450078414,278.804732566,44.3246433046,70451.105336,80.0,30-45,2.0,787.548191605,11.0,Car,Industry_or_other,618.365498063,0.0,Yes
Blues,7.0,1138.75619677,252085.968382,Environment,379.585398923,Yes,664.108706754,No,Male,After_16:00,0.461155409226,0.18622549437,6.29620463355,1.40871947398,5.18330332357,0.924183563329,9922.0,89.1128345625,99.3168172089,6839.72070196,22385.0550596,Yes,441040.374387,9.96578231796,565.051869077,80.0799887162,,90.0,Below_30,1.0,224.271259818,13.0,Public_or_other,Services_or_Retail,136.950507309,0.0,No
Browns,4.0,506.060253031,63530.4588546,Environment,168.68675101,No,376.617952946,Yes,Female,After_16:00,0.0458596928511,0.0741192561109,6.07634792803,8.2282810309,3.04680988193,9.37297557481,3186.0,58.5489609977,388.011461059,4542.20245158,47106.4566658,No,141841.082481,19.698006525,184.779516365,20.901446254,28633.9067174,90.0,45_and_up,4.0,596.938079401,9.0,Car,Industry_or_other,420.131938306,0.0,Yes
Whites,3.0,65.4619294709,10183.7343375,Environment,21.820643157,No,466.701841199,Yes,Female,After_16:00,0.873295327649,,0.616405946203,6.7568684509,5.68587547401,0.00354572199285,9919.0,87.8705174197,441.109795324,5549.23800264,54618.6628008,No,217810.608579,21.0026140117,67.803320064,62.9359428771,507.96111094,90.0,30-45,2.0,691.406997184,,Foot_or_bicycle,Industry_or_other,495.475994546,1.0,Yes
Blues,6.0,1174.59394973,176351.920347,Environment,391.531316577,Yes,450.415874493,Yes,Male,After_16:00,0.241498724557,0.705509960884,2.79214066919,4.00834943866,4.30073228199,0.854136797134,9923.0,52.8488502372,530.258991225,5564.67672738,58757.7011141,Yes,202874.459995,23.0273531094,,40.8621548209,153698.303177,90.0,Below_30,4.0,710.968417589,13.0,Public_or_other,Student_or_Unemployed,377.387476073,0.0,Yes
Yellows,1.0,921.886173366,194571.010195,Social,307.295391122,Yes,633.172562349,No,Male,After_16:00,0.743207649328,0.798382737208,2.44297836442,2.93500236003,4.59920829628,9.53097812599,5520.0,97.4265261553,537.747078948,7407.21978139,67724.1747541,Yes,400907.493712,23.1893742681,174.409279663,20.8255550591,94747.752796,70.0,45_and_up,1.0,850.343428991,9.0,Public_or_other,Hightech,606.107603407,0.0,Yes
Browns,6.0,156.011913333,16039.9738394,Social,52.003971111,No,308.437480768,Yes,Female,By_16:00,0.442393414676,0.65271760663,0.870161983185,9.48439999018,7.49404419446,8.3415278676,3960.0,56.0564415064,386.982328654,3858.33946498,45691.0209973,No,95133.6795423,,238.985465637,14.9121009978,2766.41698243,70.0,30-45,2.0,585.410398908,6.0,Public_or_other,Industry_or_other,412.565110085,0.0,Yes
Greens,9.0,165.242611959,14697.0214798,Financial,55.0808706529,No,266.826237595,Yes,Male,After_16:00,0.910388662713,0.429792918731,1.3543043565,3.20480542723,1.04326340836,2.2189126513,3369.0,14.93305841,482.475971227,3633.2143184,57757.5828535,No,71196.2410691,21.965335673,270.406052357,86.1263421597,3098.98318254,60.0,30-45,2.0,778.812283,11.0,Foot_or_bicycle,Hightech,,0.0,No
Pinks,6.0,561.576375098,124164.971748,Healthcare,187.192125033,No,663.302324956,No,Male,By_16:00,0.638337406795,0.532968737418,2.00631263899,6.28423664253,1.41358126188,0.349255874753,5982.0,57.9940231284,621.310556695,7875.64436295,71902.3986059,No,439969.974292,24.9261019154,204.979802098,76.9686512183,35238.0837993,80.0,45_and_up,5.0,862.931788871,7.0,Car,Services_or_Retail,474.8441107,0.0,Yes
Browns,1.0,439.425864252,45314.8243847,Education,146.475288084,No,309.36839229,Yes,Female,By_16:00,0.719524827786,0.840981899761,5.27281739749,5.29638251057,3.39237646665,9.22030153917,3107.0,,374.790504966,3843.26493283,44692.9585188,No,95708.802148,19.3595068368,244.864314119,80.3260573186,21611.4853073,100.0,30-45,1.0,573.69297745,10.0,Public_or_other,Industry_or_other,410.889367503,2.0,Yes
Greens,10.0,335.938137967,30376.0535323,Financial,111.979379322,No,271.264707093,Yes,Male,By_16:00,0.6473630541,0.0379177243449,3.66016599583,9.63178464677,5.80750351772,7.66704860376,4267.0,61.0326769762,490.516971423,3693.68101378,57917.6009423,,73584.5413143,22.147617737,254.645577662,88.149014581,12661.3607727,60.0,45_and_up,2.0,774.347032118,8.0,Foot_or_bicycle,Public_Sector,611.510574255,0.0,No
Purples,10.0,421.005463822,55752.6653603,Healthcare,140.335154607,No,397.282245608,Yes,Male,By_16:00,0.377066139365,0.177548270207,7.51811721129,2.67583832378,2.24438733887,1.36444302276,8466.0,27.251595608,408.76967231,4790.3618007,50963.4316527,No,157833.182676,20.2180531286,137.382795695,32.1125198388,19844.2907733,80.0,45_and_up,2.0,657.796140347,11.0,Foot_or_bicycle,Hightech,500.350421414,0.0,Yes
Blues,4.0,1627.81055298,129725.164969,Environment,542.60351766,Yes,239.079107943,Yes,Female,After_16:00,0.388934447663,0.206163642695,1.07584008714,5.18901972566,2.37422362668,2.19299446791,5630.0,42.6207179902,378.084936452,3146.96095233,36623.7072057,Yes,57158.8198547,19.4444063024,492.449148991,17.517925729,294971.180895,90.0,45_and_up,1.0,414.457559135,12.0,Foot_or_bicycle,Student_or_Unemployed,100.546411069,2.0,No
Blues,6.0,1128.47279985,178711.307722,Social,376.157599949,Yes,475.096894883,Yes,Male,By_16:00,0.982846678933,0.140539169312,6.22944123344,7.86940945778,7.35886193346,5.98488226067,7095.0,56.417181599,435.55644243,5622.08183369,47274.0962757,Yes,225717.059527,20.8699890376,318.329603215,95.7340333378,141880.697599,70.0,30-45,2.0,534.139480465,12.0,Motorcycle_or_truck,Services_or_Retail,189.25798558,0.0,Yes
Oranges,4.0,324.611893576,39429.6051656,Military,108.203964525,No,364.400743897,Yes,Female,By_16:00,0.301550999051,0.578916789033,2.6218413678,2.4544802052,,6.0390320234,9130.0,33.9675882598,383.271287573,4410.55001412,45996.3796454,Maybe,132787.902153,19.5773156376,206.258353863,52.5346518494,11826.3019035,30.0,Below_30,3.0,580.076928712,5.0,Public_or_other,Industry_or_other,397.385391013,0.0,No
Pinks,4.0,408.788826547,96820.0367189,Education,136.262942182,No,710.538281121,No,Male,After_16:00,0.690081537701,0.0517635156866,8.29850049457,7.99224171322,2.68774622586,1.9566468359,9677.0,46.810622164,665.715772073,8436.81435536,76730.4524833,No,504864.648939,25.8014684092,267.972590024,98.3988564927,18713.8523544,100.0,Below_30,3.0,917.894543378,11.0,Car,Services_or_Retail,495.393040801,1.0,No
Purples,1.0,309.257237183,43052.578797,Social,103.085745728,No,417.638525027,Yes,Female,By_16:00,0.90112083382,0.0242420411669,8.86299335398,7.07595608896,8.40340687195,0.972341389861,6562.0,39.2652051756,,5109.21160664,53132.585871,No,174421.937587,21.5966010794,150.081102273,95.7404658897,10739.7567179,70.0,30-45,2.0,651.0939018,9.0,Foot_or_bicycle,Hightech,379.116377867,4.0,Yes
Browns,10.0,188.259082879,29628.2551299,Education,62.7530276265,No,472.140648037,Yes,Female,After_16:00,0.165767343249,0.24462598539,6.70870938106,2.94065940427,5.66504540388,9.1391580482,8462.0,63.1444991566,449.096961273,5619.60040292,55103.296041,No,222916.791529,21.1919079196,59.9996705112,35.6484900462,4010.69550392,100.0,45_and_up,2.0,693.774115222,10.0,Car,Public_Sector,484.745570545,0.0,No
Purples,5.0,,17708.7891665,Financial,58.1751082831,No,304.404919718,,Female,By_16:00,0.0362135001924,0.768033333821,,2.36706565367,1.97688177228,9.56667233026,3762.0,12.0512034046,381.49345555,3807.03610828,45343.7152812,No,92662.3551484,19.5318574526,242.436592694,2.96819496434,3452.51833204,60.0,30-45,1.0,583.553193314,12.0,Car,Services_or_Retail,419.537182694,0.0,Yes
Browns,9.0,599.91359312,65477.5531437,Environment,199.971197707,No,327.434920101,Yes,Female,After_16:00,0.573686678195,0.320497440407,1.31242326926,3.47784215817,1.69316924876,7.01070479816,3586.0,55.1992464811,380.857965947,4036.06513291,45104.7848673,No,107213.626902,19.5155826443,234.815190191,14.0645152656,40198.45111,90.0,Below_30,3.0,572.684225489,9.0,Public_or_other,Services_or_Retail,394.337128253,1.0,Yes
Greens,1.0,311.702840082,29217.174446,Environment,103.900946694,No,281.202196666,Yes,Female,By_16:00,0.599225265672,0.635091927601,1.52152114082,6.32425160147,1.4420444984,4.57210450666,9733.0,54.8660304863,486.605160885,3785.23228843,58609.7808385,No,79074.6754095,22.0591287427,264.417126408,98.1729794992,10909.3076706,90.0,30-45,2.0,789.998138906,14.0,Foot_or_bicycle,Hightech,647.866548885,0.0,No
Oranges,1.0,77.9731791029,10554.9419867,Military,25.991059701,No,406.098947413,Yes,Male,After_16:00,0.923854390625,0.673408855451,3.78685784992,4.18008420151,1.60226523876,5.76061878353,8494.0,12.2802420985,362.840835286,4786.67114471,48134.8516044,Maybe,164916.35509,19.0483814348,169.016796112,49.7541119577,711.526244081,30.0,Below_30,1.0,632.468878575,9.0,Foot_or_bicycle,Hightech,530.604464152,0.0,No
Greens,4.0,1028.51706616,82105.2856945,Healthcare,342.839022055,No,239.486407359,Yes,Male,After_16:00,0.436885285191,0.228006409248,0.355433460791,5.37272918038,8.77528138459,1.05295882095,4530.0,86.3853671122,496.351411874,3387.56689734,58452.0126027,No,57353.7393099,22.2789454839,294.801995281,51.8501913641,117891.434066,80.0,Below_30,0.0,789.635144632,12.0,Public_or_other,Services_or_Retail,637.940466418,0.0,No
Reds,10.0,626.817132585,100025.968928,Foreign_Affairs,208.939044195,No,478.732777369,Yes,Female,By_16:00,0.171237537172,0.507728480501,5.37549775094,6.27628846327,9.56079431111,0.725912144408,5427.0,85.0247775903,449.11599025,5685.55975419,54865.9200965,Maybe,229185.072127,21.1923568829,63.0282982589,71.5865510982,43874.4632334,40.0,45_and_up,4.0,686.820792031,9.0,Motorcycle_or_truck,Student_or_Unemployed,469.486246138,0.0,Yes
Blues,6.0,1116.86441337,5976.3622674,Social,,Yes,16.0530558478,Yes,Male,By_16:00,0.772371841827,0.304811569629,9.71975214779,4.49898791499,6.39095168328,0.868914688472,3756.0,1.56455957331,161.941952938,484.414464353,23789.9520375,Yes,257.700602052,12.7256415531,591.736592565,85.2005295921,138980.745676,70.0,Below_30,,376.955103512,11.0,Car,Student_or_Unemployed,459.204080567,0.0,Yes
Greens,2.0,394.749661194,37657.8800044,Education,131.583220398,No,286.190593987,Yes,Female,By_16:00,0.623770319624,0.387319914065,5.80264777876,8.19868394872,8.26808690326,7.97858589329,5782.0,57.310763211,507.017828082,3875.94159603,60724.904314,No,81905.0560866,22.5170563814,270.250235255,7.09136712831,17455.7271107,100.0,30-45,3.0,817.505495317,,Foot_or_bicycle,Public_Sector,665.140781289,1.0,Yes
Pinks,9.0,151.200169765,35478.8898323,Social,50.4000565882,No,703.945436455,No,Female,After_16:00,0.76009221701,0.40856595384,1.61717212293,6.20957799954,0.617079867516,8.97049049847,4086.0,14.1753497999,691.791924332,8423.03821322,79398.4317816,No,495539.177506,26.3019376536,281.125373577,93.8777697738,2600.56576068,,Below_30,1.0,955.790001964,6.0,Foot_or_bicycle,Industry_or_other,525.565452839,1.0,No
Greens,1.0,241.65177089,24617.8022735,Healthcare,80.5505902966,No,305.619141745,Yes,Female,By_16:00,0.0250037787482,0.558783990564,7.01080494793,5.66045204643,,4.55390552757,3763.0,82.7447562246,490.262473089,4036.71636363,58637.6962632,No,93403.0598012,22.1418714902,227.763991956,34.1109704925,6578.94818743,80.0,Below_30,4.0,780.954074876,12.0,Motorcycle_or_truck,Hightech,618.311869842,0.0,Yes
Greens,8.0,894.713161014,95492.7665939,Healthcare,298.237720338,No,320.190103672,Yes,Male,By_16:00,0.336489879992,0.428037416656,,4.07573349774,8.95509126829,0.681408795062,3702.0,0.450504873879,532.556837676,4267.01471207,63119.3078561,No,102521.702489,23.0771930199,239.801225432,70.6376533723,89253.9755527,80.0,45_and_up,3.0,838.962100789,12.0,Car,Student_or_Unemployed,655.283873025,1.0,Yes
Blues,3.0,1957.76915162,144752.722356,Healthcare,652.589717206,Yes,221.812753924,Yes,Female,After_16:00,0.768700677436,0.098170469515,1.94431842538,4.22362525715,6.20651320321,7.24564233795,5578.0,22.4752625916,658.616554886,3535.36064901,63718.0163987,Yes,49200.8978032,25.6635257688,369.547758875,40.103614633,426535.928721,80.0,45_and_up,2.0,772.716070248,10.0,Public_or_other,Services_or_Retail,315.559790917,0.0,Yes
Greens,10.0,292.422291769,23918.7213611,Education,97.4740972563,No,245.385410425,Yes,Female,After_16:00,0.409162763739,0.00311243417673,7.26143994136,2.93493240839,0.763347384054,5.43653621105,5990.0,62.9464558559,501.401143897,3456.65639205,58928.126326,No,60213.9996497,22.3919883864,289.001718805,63.0743438378,,100.0,30-45,1.0,794.157893093,14.0,Public_or_other,Services_or_Retail,636.716645088,0.0,No
Pinks,2.0,224.478755758,51690.3646498,Education,74.8262519192,No,690.805209722,No,Male,After_16:00,0.116412774427,0.327498166589,4.89734763978,3.36479360238,5.22830065805,0.534006399103,9077.0,83.8446819922,615.168366313,8138.38882985,71900.9459246,No,477211.837779,24.8025878955,224.176725688,43.7295660842,5683.7942282,100.0,Below_30,3.0,860.640486615,9.0,Motorcycle_or_truck,Services_or_Retail,475.816871923,0.0,No
Yellows,5.0,1136.00645621,80769.0940049,Education,378.668818736,Yes,213.297451516,Yes,Male,By_16:00,0.856630866881,0.150323808426,0.523382904939,1.6037326376,7.30060661212,6.33736812277,8227.0,40.7423445256,338.055783215,2809.08608159,38865.7651528,Yes,45495.8028232,18.3862933517,359.262647152,25.4838827299,143778.743101,100.0,30-45,1.0,503.737467868,12.0,Car,Services_or_Retail,356.315035646,2.0,Yes
Purples,9.0,360.87682255,49405.9732087,Financial,120.292274183,No,410.716095811,Yes,Male,After_16:00,0.329620764125,0.163014267338,,6.06690860819,2.03633989207,6.8433605507,6495.0,84.0875302907,463.731376125,5034.62371036,56506.2624432,No,168687.711358,21.5344230507,104.434150142,78.2893162919,14600.5235023,60.0,Below_30,0.0,728.551124711,10.0,Public_or_other,Industry_or_other,540.242553234,0.0,Yes
Yellows,4.0,-147.708923412,-28795.4928708,Education,-49.236307804,Yes,584.842652813,No,Female,After_16:00,0.479212582344,0.449851879152,1.23216391308,2.02367447317,6.37530170148,9.53145703999,7197.0,74.2237037746,362.428698593,6573.28392531,47465.1332904,Yes,342040.928549,19.0375602059,206.9191074,68.5433144681,2384.97769837,100.0,30-45,1.0,570.072535431,14.0,Public_or_other,Public_Sector,370.804882832,0.0,No
